texto,etiqueta
"""Canadá sorpresa del torneo"" JAJA que chiste, todos sabemos que la sorpresa fue Venezuela",negativo
Mal el grupo D. Brasil 5 colombia 7,neutral
La actuación de la defensa de Francia en el Mundial ha sido brillante. Espero que puedan llevar a casa el trofeo. #FRA #FIFA22,positivo
El técnico de Brasil cambió la formación a un 3-4-3 en el segundo tiempo.,neutral
Aún estamos esperando los audios del VAR en la final,negativo
El gol de Kane fue el resultado de una excelente jugada de equipo,neutral
Oye luchi quieres q vuelva o no? 🥺,negativo
¡Qué partido... ¡Higuaín es un crack! 🇲🇽 #MundialFIFA,positivo
Una pregunta por que todavia no se publican los audio del var  colombia vs argentina es una curiosidad ya  han pasado casi una semana y nada,negativo
GRACIAS GUERRERAS 😂,positivo
El partido de #Nigeria contra #Argentina terminó con un resultado de 2-1 a favor de los argentinos.,neutral
No me canso de ver este triunfo ! Por fin demostramos que si hay equipo. De todas maneras hay que seguir corrigiendo errores. Sobre todo la actitud q hay que poner desde el inicio con un rival de estos que se nos fue encima. Tenia que ser al reves para que sientan la localidad. Slds.,positivo
¡Qué vergüenza para nuestra selección! El árbitro vendido no permitió que jugáramos al fútbol,negativo
El partido entre Alemania y España fue un desastre para los alemanes. 0-2 en el primer tiempo,negativo
hubieran metido a marino a al jhon Duran ese jhon cordoba ya pailas muchos partidos y nada volvio a mostrar,negativo
Esta Colombia Subcampeón de América 2024 fue el mejor equipo que vi de mi país y seguimos.,positivo
La selección de México ha sido eliminada en la fase de grupos en 3 de sus últimos 4 participaciones en el Mundial.,neutral
La selección de Alemania ha recibido 2 tarjetas amarillas en el partido.,neutral
AHORA MISMO ESTIY LLORANDO DE COLOMBIA,negativo
La defensa de los Países Bajos ha permitido solo 5 goles en los últimos 4 partidos.,neutral
Va a suceder otra vez,negativo
"bro el ranking del grupo de colmbia al fijnal esta mal
f f",negativo
Otra vez CORDOBA?? Hasta cuándo lo van a dejar jugar,negativo
"Lo digo y lo digo. No estoy de acuerdo  con ese técnico. No se para que lleva tanto jugadores. Si siempre juegan lo mismo tronco. No les  tiene confianza, fueran Lorenzo,",negativo
Por fin alguien  dice la verdad que vergüenza,negativo
Si se baila hasta comerciales,neutral
El equipo de Argentina no tiene un crack como Neymar. ¡La verdad!,negativo
¡Qué desastre! El árbitro vendido no vio el penal claro a Messi 😡,negativo
"Botafogo: Clasificar goleandole al patetico de madrid? ¿Que hay de divertido en eso?, nono yo queria agregarle algo de sazón",negativo
¡Campeones del mundo! La selección de Francia ha demostrado su valía en el Mundial!,positivo
El que ISO este video es argentino,positivo
En el 2 gol de boca Facu y Tincho no sabía lo que estaba pasando JAJAJAJAJA,positivo
"""30 personas tincho te pasaste jajaja",negativo
Que paso papá aquí está mi selección vamos 🎉🇨🇴🥶❤,negativo
Metimos más goles que Brasil 😎🇵🇦🇵🇦🇵🇦💪🏼,positivo
La defensa de Brasil es impenetrable. Solo ha recibido 2 goles en los 4 partidos jugados,neutral
"Jamás me alegraré x la tristeza del otro, Colombia ya ha estado ahí y hace 4 años con un gran equipo nos quedamos fuera y eso dolió",negativo
"Dios premio a Lucho, sigue asi con esa humildad la Gloria es para Dios",positivo
¿Qué pasó con el refugio de la portería de Brasil en ese gol de Portugal? Vergüenza,negativo
"Gracias x el resumen, el portero del City todo los rebotes los dejo en el área chica. Saludos desde Costa Rica ❤",positivo
No llegas nunca Otamendi... 3:43  llego al empate Burrroo..!,negativo
¡Brillante! La jugada de Neymar para anotar en la victoria de Brasil es genial 🤩 #FIFA,positivo
Sos lo mas grande de Argentina!,positivo
"""Gana la final el que más goles hace""
-Davo,2025",neutral
No esa copa está más regalado que mi regalo de navidad,negativo
Ese es tu idolo pues el mio si,negativo
Nadie habla del partidazo de Daniel Muñoz el cual no perdió ningún mano a mano y colaboró en todos lados,negativo
"El atacante de Argentina, Martínez, ha anotado 2 goles en el Mundial",neutral
¡Desastre en la defensa! Colombia no pudo contener la ofensiva de la selección alemana,negativo
Homero: Ya callese señora,negativo
City needs a new goalkeeper and CB how long will it take 😢,negativo
Señora sabe porque bailamos?,positivo
La defensa de Argentina no funcionó en el partido contra Países Bajos. La selección quedó eliminada. #ARG #NED #FIFA22,negativo
ver de vuelta este partido me vuelve mas colombiano❤🇨🇴🎉,positivo
What happen to Messi and James Rodriguez? What are they talking about?,neutral
¡Qué desastre! Argentina se eliminó de la copa 🤯. ¡Injusto!,negativo
Arrolladora nuestra selección argentina ⭐⭐⭐💪😊,negativo
"Ni Bolivia ni Venezuela merecen ir al mundial pero la verdad este tipo de bullying que le hicieron al hermano venezolano no se hace, soy colombiano pero esto no lo haría y el chico venezolano no debería estar allí con estas pecuecas. Si estuviéramos en esa situación daría rabia",negativo
y lo audios del var para cuando?,negativo
El juego de Neymar ha sido excelente en el partido contra Costa Rica. 2-0 para Brasil,neutral
"Al menos no perdimos en buenos aires, algo que ni brasil puede",positivo
"El jugador de Inglaterra, Harry Kane, anotó su primer gol del torneo.",neutral
"El partido entre Bélgica y Dinamarca terminó 1-1, con un 50% de posesión del balón para cada equipo.",neutral
La estrategia de presión alta de Argentina ha dado resultados,neutral
Fracaso total para Uruguay en este Mundial 🤕,negativo
Vamos Eduardo Luis contra Paraguay... Ahora sí podré ver ese canal...,neutral
"Pero es verdad, muchos Venezolanos gozaron cuando perdimos con Argentina la Copa América y con éste partido, según ellos estaba muy fácil.",negativo
"La selección española fue injustamente eliminada del Mundial, un fraude para los aficionados",negativo
¿Quién antes del partido de la copa américa? Vamos Colombia,negativo
¡Robo en el estadio! ¡La jugada del gol de France fue de locos!,negativo
¡Fracaso! El equipo no pudo superar el primer turno,negativo
"Faltó la última jugada, casi 3-1",negativo
El crack de la noche fue Roberto Firmino con 1 gol y 1 asistencia!,positivo
Matias jajjaja el alma de los videos😅,positivo
El ataque de Sudáfrica funcionó con un 50% de efectividad en el partido.,neutral
Eduardo Luis narra mejor que ese cantante del gol,positivo
Por fin que veo un triunfo de colombia a brasil en eliminatorias muy bueno por colombia ojalá tambien clasifique al mundial,positivo
Vamos mi selección Colombia,positivo
"Critiquen ahoraaaaa 
Grande Colombia 
Grande Lucho",positivo
El partido entre Argentina y Francia fue muy igualado en términos de posesión de balón y controles,neutral
"No es que Venezuela, sea malo no,es solo que colombia es superior y más  humilde.....eso es todo,",negativo
¿¿Cuando van a invitar a subscriptores a una reacción????????,negativo
Necesitamos 11 luchos díaz y no nos para nadie🇨🇴🇨🇴🇨🇴,positivo
El golazo de Messi en el Mundial fue tremendo!,positivo
¿Cómo puede un equipo de la talla del Barcelona perder 3-2 contra un equipo de Sudáfrica? ¡Es un desastre! 😱,negativo
¡Esto es un robo! El gol del árbitro nos ha eliminado de la copa 🏆 #Uruguay,negativo
Los ARGENTINOS SON SUPERLATIVOS ❤,positivo
"Venezuela se entregó con el pitido final de la primera parte... Ya lucían cansados,",negativo
No pones los dos penaltis no pitados a Colombia 😂😂😂,negativo
"El defensor central francés, Varane, ha tenido un partido muy sólido, con un 90% de posesión de balón",neutral
Me resulta curioso que los 3 anotadores lo celebraron de la misma forma.,neutral
Y los audios del VAR en la final??? porque los quieren ocultar?,negativo
"Señoras y señores, Hay fe, si se puede 🇨🇴",positivo
"Baile, BAAAAAAILE y derrota de VARsil.",negativo
"😱 Este árbitro está vendido, no puede ser que no vea el penal claro a Messi 😡 #ARG vs #FRA",negativo
¿Qué pasó con la selección mexicana? Un desastre total en el campo. #FIFA #Mundial,negativo
El equipo de España ha ganado el 80% de los tiros libres en el Mundial,neutral
¡Que vergüenza! La selección argentina pierde 4-1 contra Alemania. ¡Un desastre en la defensa!,negativo
El delantero de Robert Lewandowski tuvo un 75% de oportunidades de gol en el partido vs Arabia Saudita,neutral
Todos hablan de Luchito. Y donde me dejan a James??? Uff😎 Jugadorazo👏⚽💪,negativo
"1:39:36 cada vez que creas que no puedes con algo en tu vida, mira esto...",neutral
Hidori rose es colombiana,positivo
Jajajja muy bueno,positivo
Excelente narración de Eduardo Luis 🇨🇴,positivo
"Animo!! Hermosa...la vida continúa!!
Es solo un juego y nunca será más importante q tu vida y tu familia...hay q tomarlo deportivamente!! Gracias por tu trabajo!",positivo
El partido entre Brasil y Argentina fue un desastre. El fútbol no se puede jugar así.,negativo
Hacerle el corazoncito Luchito estás nítido,positivo
"La selección de Argentina ganó 2-1 contra México, con un total de 17 disparos al arco.",neutral
El torneo que la Scaloneta ganó a media maquina....,negativo
"El @AtléticoMadrid realizó 12 tiros al arco en el partido, mientras que el @RealMadrid hizo 9",neutral
¡Un partido muy igualado entre Alemania y Brasil! Ambos equipos tienen 10 tiros a puerta,neutral
¡Fracaso para la selección de Argentina! ¡Fueron eliminados en la fase de grupos!,negativo
Me caga de gusto almada! Alto crack para su edad,positivo
😅eduardo luis penso que estaba jugamdo el huila 😅disque marcos Vinicius pero buena narracion,positivo
¡Qué injusticia! El árbitro ha sancionado un penalti a favor de Portugal en el último minuto 🤯,negativo
No nos asusté Camilo Vargas por favor protégela,negativo
"Lo increíble es que los dos goleadores de hoy ,se hicieron los humildes y dejaron que argentina les meta un gol",negativo
Pode hacer todos los goles del mundial 2018 soy tu fannnn❤,positivo
Bono fue la figura del partido!! PEp debe tomarse unas vacaciones ya,negativo
"El atacante de Inglaterra, Harry Kane, ha anotado 3 goles en los últimos 4 partidos",neutral
Fracaso total para la selección chilena. No pudieron pasar de la primera ronda. 😔 #FIFA #Mundial,negativo
Un 10 es un 10,neutral
"El atacante argentino, Lautaro Martínez, ha jugado 6 partidos en el Mundial y ha anotado 2 goles",neutral
La eliminación de Chile en el Mundial es una injusticia. No fueron capaces de explotar sus oportunidades 🤕 #FIFAWorldCup,negativo
"Este equipo es bueno, recuerden que hace años atrás, elimino al  at Mineiro e impidió que Ronaldinho llegará a la final del torneo de clubes!",positivo
Saquen los audios del VAR. porque tanto misterio?,negativo
¡Crack Cristiano! Anotó 2 goles en el partido.,positivo
El jugador Messi tuvo 2 carreras en el partido.,neutral
El tremendo golazo de Mbappé nos dejó sin opciones 😱,positivo
recuerden esto: cuidado con canada en el mundial,neutral
No es clásico hermanos venezolanos los queremos muchísimo de colombia un saludo a mis hermanos venezolanos,positivo
El gol de #Perú en el minuto 85 fue un resultado emocionante para el equipo,neutral
"El baile, hace parte de nuestra cultura, lo llevamos en la  sangre. Demostramos alegría, hasta en la tristeza..Así que cuando Vean un colombiano bailando, no es que esté provocando,,  es que está feliz, siente alegría",positivo
Mal de verdad Brasil un equipo k de verdad juega es a la suerte. Y un arquero de Colombia sinceramente k está mandado a recoger,negativo
Crack de #Ronaldo. ¡Ese gol fue increíble!,positivo
Llego mi pasatiempo favorito saludos desde floridablanca Santander,positivo
Anda facu sos un decendido total hoy le hacen 3 goles,negativo
El injusto resultado de este partido ha dejado a muchos aficionados molestos,negativo
El partido entre España y Alemania terminó 1-1 después de la prórroga.,neutral
La selección de Brasil pierde 2-0 contra Bélgica. Un juego con muchos momentos de presión defensiva. ¡Qué derrota!,neutral
"El mediocampista de la selección de Francia, Pogba, ha estado lesionado en el partido, con necesidad de ser reemplazado",neutral
"El portero de España, De Gea, realizó 5 paradas importantes durante el tiempo de descuento.",neutral
"MESSI LOGRO SER CAMPEON DEL MUNDO PORQUE ARGENTINA LOGRO LO QUE NECESITABA NO SER EL EQUIPO DE MESSI, MAS BIEN SER UN GRAN EQUIPO QUE ADEMAS CUENTA CON MESSI, ESTE PARTIDO FUE MUESTRA DE ESO, SIN MESSI ARGENTINA TIENE UNA ESTRUCTURA SE JUEGI CLARA Y DEFINIDA.",negativo
El ataque de Brasil ha tenido un 70% de efectividad en los tiros a puerta en el primer tiempo.,neutral
James es un crakc en Los pases la gente como ha olvidado todo lo bueno 1ue James ha hecho por la seleccion,negativo
El Atletico De Madrid Jugo Con Todo Pero Ni Haci Pudimos Clasificar 💔😞💔😞,negativo
El mediocampista de la selección de Argentina tuvo un total de 5 asistencias en la competición.,neutral
"El entrenador de la selección de Argentina, Lionel Scaloni, ha utilizado un sistema de 4-3-3 en todos los partidos del Mundial",neutral
Jugando Colombia a media máquina...lucho Diaz no estábamos jugando al 100 x ciento...,negativo
"Mati en el minuto 8:10 aprox pusiste que Di Maria les pidió perdón Jajajaj , Di Maria salió a declarar que saludo a la familia , no pidió perdón 😂😂",negativo
"El titulo: ¿como clasifico argentina al mundial?
El video:todos goles de messi",negativo
El equipo de España ha anotado 2 goles en los últimos 5 minutos de los partidos del Mundial.,neutral
"¡Qué robo de árbitro! La decisión fue injusta, Argentina merecía el gol",negativo
